Start Time,End Time,Speaker,Age,Gender,Transcription,Audio File Path
12.36659375,16.973468750000002,SPEAKER_01,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_01_segment_0.wav
16.973468750000002,24.90471875,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_1.wav
26.153468750000002,33.173468750000005,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_2.wav
34.118468750000005,37.392218750000005,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_3.wav
38.32034375,40.49721875,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_4.wav
41.17221875,44.445968750000006,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_5.wav
45.67784375,46.62284375,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_6.wav
47.70284375,53.06909375,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_7.wav
53.929718750000006,57.16971875,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_8.wav
57.861593750000004,68.98221875,SPEAKER_00,[0.37278497],1,SO WHAT'S NEW MARK HOW IS YOUR NEW JOB GOING TO BE HONEST I CAN'T COMPLAIN I REALLY LOVE THE COMPANY THAT I AM WORKING FOR MY CO WORKERS ARE ALL REALLY FRIENDLY AND HELPFUL THEY REALLY HELP ME FEEL WELCOME IT'S A REALLY ENERGETIC AND FUN ATMOSPHERE MY BOSS IS HILARIOUS AND HE'S REALLY FLEXIBLE REALLY HOW SO HE ALLOWS ME TO COME IN WHEN I WANT AND MAKE MY OWN HOURS I CAN ALSO LEAVE EARLY IF I START EARLY THERE IS NO REAL DRESS COAT EITHER I CAN WEAR JEANS AND A TEA SHIRT IF I WANT I CAN EVEN WEAR SHORTS IN THE SUMMER WOW IT SOUNDS REALLY COOLI CAN'T STAND WEARING A SUIT EVERY DAY WHICH DO YOU PREFER WORKING LATE OR FINISHING EARLY I PREFER FINISHING EARLY I REALLY ENJOY THE MORNING I LOVE GETTING UP EARLY AND GOING FOR A RUN THERE'S NOTHING LIKE WATCHING THE SUNRISE WHILE DRINKING MY MORNING COFFEE REALLY I AM OPPOSITE I LOVE SLEEPING IN I AM MOST ALERT IN THE EVENINGS I'M A REAL NIGHT OWL WELL YOU KNOW WHAT THEY SAY THE EARLY BIRD CATCHES THE WORM YOU KNOW YOU COULD BE RIGHT MAYBE I WILL TRY TO GO TO BED A LITTLE EARLIER TO NIGHT,speaker_SPEAKER_00_segment_9.wav
